2026-03-01 14:47:10 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 8664
2026-03-01 14:47:10 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2026-03-01 14:47:10 0 [Note] InnoDB: Uses event mutexes
2026-03-01 14:47:10 0 [Note] InnoDB: Compressed tables use zlib 1.3
2026-03-01 14:47:10 0 [Note] InnoDB: Number of pools: 1
2026-03-01 14:47:10 0 [Note] InnoDB: Using SSE2 crc32 instructions
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=213] with future log sequence number 10613881
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 10613881
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=212] with future log sequence number 10613837
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 10613837
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=211] with future log sequence number 10613793
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=411] with future log sequence number 10613793
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 10613733
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=360] with future log sequence number 10613733
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 10613689
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=410] with future log sequence number 10613689
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 10613645
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 10613645
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 10613601
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 10613601
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 10613557
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=377] with future log sequence number 10613557
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 10613513
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=359] with future log sequence number 10613513
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 10613469
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 10613469
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 10613425
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 10613425
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 10613381
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=405] with future log sequence number 10613381
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 10613337
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 10613337
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 10613293
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 10613293
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 10613233
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=441] with future log sequence number 10613233
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 10613189
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=7] with future log sequence number 10621128
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 10620872
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 10616662
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 10620872
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=230] with future log sequence number 10616307
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 10620892
2026-03-01 14:47:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 10616307
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 10486234 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 10495660 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 10495748 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 10582435 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=367] log sequence number 10582435 is in the future! Current system log sequence number 300306.
